PropertyID;Address;Country;CityInput;City_extracted;Street_extracted;PostalCode;Phone;Status;UpdatedDate;MissingStreet;PostalCode_OK;Phone_OK;City_Match;AnyError;ErrorCount;YearMonth;SourceSystem;IsError;IsMissingStreet;ErrorType
PROP00279;Brazil, Rio de Janeiro;Brazil;Rio de Janeiro;Rio de Janeiro;Rio de Janeiro;3376;-736920327;Inactive;30.04.2024;OK;OK;OK;MATCH;OK;0;2024-04;ServiceNow;0;0;OK
PROP00280;JapanNagoyaHill Port8;Japan;Nagoya;Nagoya;JapanNagoyaHill Port8;90390;-401230897;Active;09.08.2024;OK;OK;OK;MATCH;OK;0;2024-08;Planon;0;0;OK
PROP00281;Japan, Tokyo, Renee Summit 183;Japan;Tokyo;Tokyo;Renee Summit 183;65608;-737055372;Inactive;12.01.2024;OK;OK;OK;MATCH;OK;0;2024-01;ServiceNow;0;0;OK
PROP00282;BrisbaneParsons Forks64, Australia;Australia;Brisbane;Brisbane;BrisbaneParsons Forks64;80070;-678085396;Inactive;22.02.2023;OK;OK;OK;MATCH;OK;0;2023-02;Planon;0;0;OK
PROP00283;MadridRobinson Field59, Spain;Spain;Madrid;Madrid;MadridRobinson Field59;81882;-854940619;Active;02.11.2023;OK;OK;OK;MATCH;OK;0;2023-11;MDG;0;0;OK
PROP00284;UKBirmingham, UK;UK;Birmingham;Birmingham;UK;86901;-501717164;Active;13.10.2023;OK;OK;OK;MATCH;OK;0;2023-10;ServiceNow;0;0;OK
PROP00285;AustraliaAdelaide;Australia;Adelaide;Adelaide;;85218;-253344592;Inactive;13.12.2023;MISSING;OK;OK;MATCH;ERROR;1;2023-12;Planon;1;1;MissingStreet
PROP00286;Kyle Mill181, Montreal, Canada;Canada;Montreal;Montreal;Kyle Mill181;4874;-169655354;Active;11.08.2025;OK;OK;OK;MATCH;OK;0;2025-08;Salesforce;0;0;OK
PROP00287;Rio de Janeiro, Oconnor Course 202, Brazil;Brazil;Rio de Janeiro;Rio de Janeiro;Oconnor Course 202;39181;-154796497;Active;27.06.2023;OK;OK;OK;MATCH;OK;0;2023-06;SAP;0;0;OK
PROP00288;São Paulo, Burgess Extensions 183, Brazil;Brazil;São Paulo;São Paulo;Burgess Extensions 183;26819;-854885775;Inactive;03.03.2025;OK;OK;OK;MATCH;OK;0;2025-03;ServiceNow;0;0;OK
PROP00289;Brisbane, Kristin Wells 71, Australia;Australia;Brisbane;Brisbane;Kristin Wells 71;48454;-204608852;Inactive;08.02.2025;OK;OK;OK;MATCH;OK;0;2025-02;Planon;0;0;OK
PROP00290;GermanyHamburg, Germany;Germany;Hamburg;Hamburg;Germany;63657;-520795712;Active;16.08.2023;OK;OK;OK;MATCH;OK;0;2023-08;SAP;0;0;OK
PROP00291;CanadaMontreal;Canada;Montreal;Montreal;;15596;-509285233;Inactive;26.01.2023;MISSING;OK;OK;MATCH;ERROR;1;2023-01;Planon;1;1;MissingStreet
PROP00292;USA, New York, Mccarty Divide 15;USA;New York;New York;Mccarty Divide 15;99349;-220182776;Active;20.09.2025;OK;OK;OK;MATCH;OK;0;2025-09;Planon;0;0;OK
PROP00293;AustraliaMelbourne;Australia;Melbourne;Melbourne;;88896;-517989883;Active;26.08.2025;MISSING;OK;OK;MATCH;ERROR;1;2025-08;Planon;1;1;MissingStreet
PROP00294;Coffey Unions 116, Germany, Cologne;Germany;Cologne;Cologne;Coffey Unions 116;73549;-979950104;Active;02.08.2025;OK;OK;OK;MATCH;OK;0;2025-08;MDG;0;0;OK
PROP00295;Davis Locks 25, Italy, Naples;Italy;Naples;Naples;Davis Locks 25;2325;-483600681;Active;31.05.2024;OK;OK;OK;MATCH;OK;0;2024-05;Salesforce;0;0;OK
PROP00296;Italy, Naples, Herrera Motorway 169;Italy;Naples;Naples;Herrera Motorway 169;48812;-174512116;Active;11.10.2025;OK;OK;OK;MATCH;OK;0;2025-10;ServiceNow;0;0;OK
PROP00297;Leeds, Richards View 78, UK;UK;Leeds;Leeds;Richards View 78;84196;-863508794;Active;23.02.2025;OK;OK;OK;MATCH;OK;0;2025-02;Salesforce;0;0;OK
PROP00298;GermanyBerlin;Germany;Berlin;Berlin;;62298;-385042257;Inactive;27.07.2023;MISSING;OK;OK;MATCH;ERROR;1;2023-07;SAP;1;1;MissingStreet
PROP00299;Leeds, Christine Points 207, UK;UK;Leeds;Leeds;Christine Points 207;43493;-126384344;Inactive;27.12.2023;OK;OK;OK;MATCH;OK;0;2023-12;SAP;0;0;OK
PROP00300;Deborah Roads 279, Italy, Florence;Italy;Florence;Florence;Deborah Roads 279;61353;-751929334;Inactive;09.08.2025;OK;OK;OK;MATCH;OK;0;2025-08;SAP;0;0;OK
PROP00301;Banks Crescent 116, France, Paris;France;Paris;Paris;Banks Crescent 116;18821;-135214000;Active;26.09.2025;OK;OK;OK;MATCH;OK;0;2025-09;SAP;0;0;OK
PROP00302;Canada, Montreal, Sophia Hollow 204;Canada;Montreal;Montreal;Sophia Hollow 204;65070;-140880331;Active;16.03.2025;OK;OK;OK;MATCH;OK;0;2025-03;Planon;0;0;OK
PROP00303;GermanyBerlinColton Plain44;Germany;Berlin;Berlin;GermanyBerlinColton Plain44;18282;-392879933;Active;15.10.2024;OK;OK;OK;MATCH;OK;0;2024-10;Planon;0;0;OK
PROP00304;Chavez Skyway 138, Brazil, Salvador;Brazil;Salvador;Salvador;Chavez Skyway 138;97905;-778539717;Active;16.05.2023;OK;OK;OK;MATCH;OK;0;2023-05;Planon;0;0;OK
PROP00305;Brazil, Fortaleza;Brazil;Fortaleza;Fortaleza;Fortaleza;20754;-285554369;Inactive;15.03.2025;OK;OK;OK;MATCH;OK;0;2025-03;SAP;0;0;OK
PROP00306;Paris, Pena Village 84, France;France;Paris;Paris;Pena Village 84;64640;-150879108;Inactive;09.02.2024;OK;OK;OK;MATCH;OK;0;2024-02;ServiceNow;0;0;OK
PROP00307;NaplesCrosby Harbors180, Italy;Italy;Naples;Naples;NaplesCrosby Harbors180;4789;-476359178;Active;12.11.2023;OK;OK;OK;MATCH;OK;0;2023-11;Salesforce;0;0;OK
PROP00308;Japan, Sapporo;Japan;Sapporo;Sapporo;Sapporo;31448;-495224929;Inactive;26.10.2024;OK;OK;OK;MATCH;OK;0;2024-10;MDG;0;0;OK
PROP00309;Garcia Spur146, Kyoto, Japan;Japan;Kyoto;Kyoto;Garcia Spur146;48648;-902246931;Active;07.04.2023;OK;OK;OK;MATCH;OK;0;2023-04;SAP;0;0;OK
PROP00310;MontrealBrown Harbor209, Canada;Canada;Montreal;Montreal;MontrealBrown Harbor209;25379;-846025780;Active;24.09.2024;OK;OK;OK;MATCH;OK;0;2024-09;SAP;0;0;OK
PROP00311;UKLondonStacy View2;UK;London;London;UKLondonStacy View2;60101;-488462901;Inactive;04.06.2023;OK;OK;OK;MATCH;OK;0;2023-06;Planon;0;0;OK
PROP00312;Salvador, Elizabeth Row 194, Brazil;Brazil;Salvador;Salvador;Elizabeth Row 194;84320;-237321971;Active;05.07.2024;OK;OK;OK;MATCH;OK;0;2024-07;ServiceNow;0;0;OK
PROP00313;FranceParis;France;Paris;Paris;;32426;-586674360;Inactive;25.10.2024;MISSING;OK;OK;MATCH;ERROR;1;2024-10;MDG;1;1;MissingStreet
PROP00314;Australia, Brisbane;Australia;Brisbane;Brisbane;Brisbane;9493;-729075703;Active;14.02.2025;OK;OK;OK;MATCH;OK;0;2025-02;Planon;0;0;OK
PROP00315;JapanSapporo, Japan;Japan;Sapporo;Sapporo;Japan;31040;-687532476;Inactive;28.08.2023;OK;OK;OK;MATCH;OK;0;2023-08;SAP;0;0;OK
PROP00316;USA, Los Angeles;USA;Los Angeles;Los Angeles;Los Angeles;78617;-555391551;Active;01.10.2023;OK;OK;OK;MATCH;OK;0;2023-10;Salesforce;0;0;OK
PROP00317;UK, Leeds;UK;Leeds;Leeds;Leeds;17539;-492066787;Inactive;16.05.2025;OK;OK;OK;MATCH;OK;0;2025-05;ServiceNow;0;0;OK
PROP00318;FranceToulouseLindsey Creek215;France;Toulouse;Toulouse;FranceToulouseLindsey Creek215;87147;-754162156;Active;05.06.2025;OK;OK;OK;MATCH;OK;0;2025-06;Planon;0;0;OK
PROP00319;CanadaCalgary;Canada;Calgary;Calgary;;31687;-950873327;Inactive;09.03.2025;MISSING;OK;OK;MATCH;ERROR;1;2025-03;Salesforce;1;1;MissingStreet
PROP00320;Smith Greens 255, USA, New York;USA;New York;New York;Smith Greens 255;7369;-649924532;Inactive;12.10.2024;OK;OK;OK;MATCH;OK;0;2024-10;SAP;0;0;OK
PROP00321;AustraliaPerth, Australia;Australia;Perth;Perth;Australia;15397;-839214583;Inactive;18.09.2024;OK;OK;OK;MATCH;OK;0;2024-09;ServiceNow;0;0;OK
PROP00322;Thomas Tunnel 275, Bilbao;Spain;Bilbao;Bilbao;Thomas Tunnel 275;47954;-324829452;Inactive;14.08.2024;OK;OK;OK;MATCH;OK;0;2024-08;MDG;0;0;OK
PROP00323;Shannon Forges 5, Paris;France;Paris;Paris;Shannon Forges 5;81124;-842498967;Active;15.12.2023;OK;OK;OK;MATCH;OK;0;2023-12;MDG;0;0;OK
PROP00324;HamburgJessica Way23, Germany;Germany;Hamburg;Hamburg;HamburgJessica Way23;86864;-692810065;Inactive;22.06.2023;OK;OK;OK;MATCH;OK;0;2023-06;Planon;0;0;OK
PROP00325;CanadaCalgaryEllis Burgs119;Canada;Calgary;Calgary;CanadaCalgaryEllis Burgs119;8473;-642163600;Active;20.11.2025;OK;OK;OK;MATCH;OK;0;2025-11;MDG;0;0;OK
PROP00326;AustraliaAdelaide, Australia;Australia;Adelaide;Adelaide;Australia;90429;-672859473;Active;27.12.2024;OK;OK;OK;MATCH;OK;0;2024-12;SAP;0;0;OK
PROP00327;Brisbane, Tracy Mills 245, Australia;Australia;Brisbane;Brisbane;Tracy Mills 245;10133;-588321531;Inactive;26.07.2023;OK;OK;OK;MATCH;OK;0;2023-07;MDG;0;0;OK
PROP00328;UK, London, Marc Drive 256;UK;London;London;Marc Drive 256;9110;-874645052;Inactive;02.12.2023;OK;OK;OK;MATCH;OK;0;2023-12;ServiceNow;0;0;OK
PROP00329;Canada, Calgary;Canada;Calgary;Calgary;Calgary;77225;-954424217;Inactive;21.11.2025;OK;OK;OK;MATCH;OK;0;2025-11;MDG;0;0;OK
PROP00330;AustraliaMelbourneJames Ranch170;Australia;Melbourne;Melbourne;AustraliaMelbourneJames Ranch170;70042;-425560814;Active;25.12.2022;OK;OK;OK;MATCH;OK;0;2022-12;Salesforce;0;0;OK
PROP00331;USAHouston;USA;Houston;Houston;;56888;-506116374;Active;04.12.2023;MISSING;OK;OK;MATCH;ERROR;1;2023-12;Planon;1;1;MissingStreet
PROP00332;Australia, Brisbane;Australia;Brisbane;Brisbane;Brisbane;86315;-680505041;Inactive;29.12.2023;OK;OK;OK;MATCH;OK;0;2023-12;SAP;0;0;OK
PROP00333;France, Paris, Russell Forks 185;France;Paris;Paris;Russell Forks 185;54740;-561996782;Inactive;20.03.2024;OK;OK;OK;MATCH;OK;0;2024-03;ServiceNow;0;0;OK
PROP00334;Los Angeles, Wilcox Locks 70, USA;USA;Los Angeles;Los Angeles;Wilcox Locks 70;55025;-715556996;Inactive;26.03.2024;OK;OK;OK;MATCH;OK;0;2024-03;SAP;0;0;OK
PROP00335;Germany, Frankfurt, Larry Island 100;Germany;Frankfurt;Frankfurt;Larry Island 100;87678;-499388987;Inactive;30.03.2025;OK;OK;OK;MATCH;OK;0;2025-03;ServiceNow;0;0;OK
PROP00336;Brooks Drives 68, Japan, Osaka;Japan;Osaka;Osaka;Brooks Drives 68;90524;-687023046;Active;03.11.2025;OK;OK;OK;MATCH;OK;0;2025-11;ServiceNow;0;0;OK
PROP00337;UK, Leeds;UK;Leeds;Leeds;Leeds;11689;-294930235;Active;25.11.2023;OK;OK;OK;MATCH;OK;0;2023-11;Salesforce;0;0;OK
PROP00338;BordeauxRyan Summit13, France;France;Bordeaux;Bordeaux;BordeauxRyan Summit13;97336;-946409747;Inactive;28.06.2023;OK;OK;OK;MATCH;OK;0;2023-06;MDG;0;0;OK
PROP00339;Cain Point 186, USA, Phoenix;USA;Phoenix;Phoenix;Cain Point 186;8362;-940621989;Active;10.09.2025;OK;OK;OK;MATCH;OK;0;2025-09;SAP;0;0;OK
PROP00340;FranceBordeauxSantiago Loop66;France;Bordeaux;Bordeaux;FranceBordeauxSantiago Loop66;46847;-791814851;Inactive;12.02.2025;OK;OK;OK;MATCH;OK;0;2025-02;MDG;0;0;OK
PROP00341;GermanyMunichParrish Stravenue265;Germany;Munich;Munich;GermanyMunichParrish Stravenue265;7244;-188431335;Active;09.02.2023;OK;OK;OK;MATCH;OK;0;2023-02;ServiceNow;0;0;OK
PROP00342;ItalyMilan;Italy;Milan;Milan;;14080;-413223648;Inactive;01.04.2025;MISSING;OK;OK;MATCH;ERROR;1;2025-04;MDG;1;1;MissingStreet
PROP00343;ToulouseEric Orchard239, France;France;Toulouse;Toulouse;ToulouseEric Orchard239;29893;-841983523;Inactive;22.09.2023;OK;OK;OK;MATCH;OK;0;2023-09;Planon;0;0;OK
PROP00344;Michael Point 90, Japan, Tokyo;Japan;Tokyo;Tokyo;Michael Point 90;48677;-533009124;Inactive;22.07.2023;OK;OK;OK;MATCH;OK;0;2023-07;Salesforce;0;0;OK
PROP00345;GermanyBerlinKathryn Ports35;Germany;Berlin;Berlin;GermanyBerlinKathryn Ports35;30144;-331541800;Active;30.06.2024;OK;OK;OK;MATCH;OK;0;2024-06;ServiceNow;0;0;OK
PROP00346;Bruce Trafficway 94, Manchester;UK;Manchester;Manchester;Bruce Trafficway 94;81991;-586911071;Inactive;17.05.2023;OK;OK;OK;MATCH;OK;0;2023-05;SAP;0;0;OK
PROP00347;BrazilSalvadorChelsea Shoals133;Brazil;Salvador;Salvador;BrazilSalvadorChelsea Shoals133;91395;-358153259;Inactive;10.03.2023;OK;OK;OK;MATCH;OK;0;2023-03;MDG;0;0;OK
PROP00348;GermanyBerlin, Germany;Germany;Berlin;Berlin;Germany;92605;-673844146;Inactive;22.02.2025;OK;OK;OK;MATCH;OK;0;2025-02;MDG;0;0;OK
PROP00349;GermanyFrankfurt;Germany;Frankfurt;Frankfurt;;1301;-539474204;Inactive;15.10.2025;MISSING;OK;OK;MATCH;ERROR;1;2025-10;MDG;1;1;MissingStreet
PROP00350;UKManchester;UK;Manchester;Manchester;;86660;-167381278;Inactive;08.10.2025;MISSING;OK;OK;MATCH;ERROR;1;2025-10;Salesforce;1;1;MissingStreet
PROP00351;Los Angeles, Jones Streets 121, USA;USA;Los Angeles;Los Angeles;Jones Streets 121;83492;-517550279;Active;19.04.2024;OK;OK;OK;MATCH;OK;0;2024-04;SAP;0;0;OK
PROP00352;BrazilRio de Janeiro;Brazil;Rio de Janeiro;Rio de Janeiro;;28698;-374861870;Inactive;08.08.2025;MISSING;OK;OK;MATCH;ERROR;1;2025-08;ServiceNow;1;1;MissingStreet
PROP00353;UK, London;UK;London;London;London;21132;-802440184;Inactive;24.08.2025;OK;OK;OK;MATCH;OK;0;2025-08;SAP;0;0;OK
PROP00354;Germany, Hamburg;Germany;Hamburg;Hamburg;Hamburg;74896;-360341804;Active;06.07.2023;OK;OK;OK;MATCH;OK;0;2023-07;Planon;0;0;OK
PROP00355;FranceToulouse;France;Toulouse;Toulouse;;21133;-839475854;Active;07.07.2023;MISSING;OK;OK;MATCH;ERROR;1;2023-07;ServiceNow;1;1;MissingStreet
PROP00356;USAHouston, USA;USA;Houston;Houston;USA;58580;-504486089;Inactive;08.05.2025;OK;OK;OK;MATCH;OK;0;2025-05;SAP;0;0;OK
PROP00357;Australia, Perth;Australia;Perth;Perth;Perth;54788;-723306151;Inactive;28.04.2023;OK;OK;OK;MATCH;OK;0;2023-04;Salesforce;0;0;OK
PROP00358;Lewis Passage 280, Houston;USA;Houston;Houston;Lewis Passage 280;15419;-432358340;Inactive;21.09.2025;OK;OK;OK;MATCH;OK;0;2025-09;Planon;0;0;OK
PROP00359;FranceLyonJordan Haven126;France;Lyon;Lyon;FranceLyonJordan Haven126;89396;-456026766;Active;22.02.2023;OK;OK;OK;MATCH;OK;0;2023-02;MDG;0;0;OK
PROP00360;Rose Inlet 229, Brazil, São Paulo;Brazil;São Paulo;São Paulo;Rose Inlet 229;6453;-226515531;Inactive;29.01.2023;OK;OK;OK;MATCH;OK;0;2023-01;SAP;0;0;OK
PROP00361;Japan, Osaka;Japan;Osaka;Osaka;Osaka;7681;-811455693;Inactive;15.05.2023;OK;OK;OK;MATCH;OK;0;2023-05;Planon;0;0;OK
PROP00362;Germany, Munich;Germany;Munich;Munich;Munich;18488;-705432578;Active;30.01.2025;OK;OK;OK;MATCH;OK;0;2025-01;Planon;0;0;OK
PROP00363;BrasíliaRoberts Crest18, Brazil;Brazil;Brasília;Brasília;BrasíliaRoberts Crest18;1514;-888099737;Active;24.10.2025;OK;OK;OK;MATCH;OK;0;2025-10;ServiceNow;0;0;OK
PROP00364;Brazil, Brasília, Burgess Extensions 27;Brazil;Brasília;Brasília;Burgess Extensions 27;17433;-324126989;Inactive;06.05.2023;OK;OK;OK;MATCH;OK;0;2023-05;SAP;0;0;OK
PROP00365;Italy, Milan;Italy;Milan;Milan;Milan;66071;-838162538;Active;03.02.2023;OK;OK;OK;MATCH;OK;0;2023-02;Planon;0;0;OK
PROP00366;Jones Wall 178, Italy, Turin;Italy;Turin;Turin;Jones Wall 178;97761;-650896084;Active;22.08.2025;OK;OK;OK;MATCH;OK;0;2025-08;SAP;0;0;OK
PROP00367;Japan, Osaka;Japan;Osaka;Osaka;Osaka;10706;-571129049;Active;07.10.2024;OK;OK;OK;MATCH;OK;0;2024-10;Salesforce;0;0;OK
PROP00368;Germany, Hamburg, Johnston Ports 70;Germany;Hamburg;Hamburg;Johnston Ports 70;53509;-230199613;Inactive;10.12.2024;OK;OK;OK;MATCH;OK;0;2024-12;MDG;0;0;OK
PROP00369;Roberts Lodge 244, São Paulo;Brazil;São Paulo;São Paulo;Roberts Lodge 244;3234;-488928578;Active;10.06.2023;OK;OK;OK;MATCH;OK;0;2023-06;ServiceNow;0;0;OK
PROP00370;HamburgJackson River146, Germany;Germany;Hamburg;Hamburg;HamburgJackson River146;60806;-711975474;Inactive;12.07.2025;OK;OK;OK;MATCH;OK;0;2025-07;MDG;0;0;OK
PROP00371;BilbaoDavis Vista1, Spain;Spain;Bilbao;Bilbao;BilbaoDavis Vista1;14376;-568356816;Inactive;09.03.2025;OK;OK;OK;MATCH;OK;0;2025-03;Salesforce;0;0;OK
PROP00372;BirminghamRyan Locks70, UK;UK;Birmingham;Birmingham;BirminghamRyan Locks70;69177;-549418963;Inactive;31.01.2025;OK;OK;OK;MATCH;OK;0;2025-01;MDG;0;0;OK
PROP00373;Randy Inlet110, Bilbao, Spain;Spain;Bilbao;Bilbao;Randy Inlet110;98255;-865729057;Active;07.03.2024;OK;OK;OK;MATCH;OK;0;2024-03;Salesforce;0;0;OK
PROP00374;Walker Tunnel 293, Seville;Spain;Seville;Seville;Walker Tunnel 293;22538;-322502833;Inactive;19.04.2023;OK;OK;OK;MATCH;OK;0;2023-04;SAP;0;0;OK
PROP00375;USA, Los Angeles;USA;Los Angeles;Los Angeles;Los Angeles;70048;-343670227;Active;17.03.2025;OK;OK;OK;MATCH;OK;0;2025-03;Salesforce;0;0;OK
PROP00376;France, Marseille, Rebecca Keys 118;France;Marseille;Marseille;Rebecca Keys 118;46520;-411040696;Inactive;22.04.2025;OK;OK;OK;MATCH;OK;0;2025-04;Planon;0;0;OK
PROP00377;USALos Angeles;USA;Los Angeles;Los Angeles;;34051;-229400614;Active;06.07.2023;MISSING;OK;OK;MATCH;ERROR;1;2023-07;MDG;1;1;MissingStreet
PROP00378;Glenn Drives245, Tokyo, Japan;Japan;Tokyo;Tokyo;Glenn Drives245;86419;-964482234;Inactive;16.01.2025;OK;OK;OK;MATCH;OK;0;2025-01;ServiceNow;0;0;OK
PROP00379;Japan, Osaka, Gregory Trail 300;Japan;Osaka;Osaka;Gregory Trail 300;82807;-431993285;Inactive;24.01.2023;OK;OK;OK;MATCH;OK;0;2023-01;MDG;0;0;OK
PROP00380;Germany, Berlin;Germany;Berlin;Berlin;Berlin;76453;-871988825;Active;22.08.2024;OK;OK;OK;MATCH;OK;0;2024-08;Planon;0;0;OK
PROP00381;AustraliaPerthMaldonado Port82;Australia;Perth;Perth;AustraliaPerthMaldonado Port82;84779;-971471758;Active;11.11.2025;OK;OK;OK;MATCH;OK;0;2025-11;Salesforce;0;0;OK
PROP00382;Lin Road43, Frankfurt, Germany;Germany;Frankfurt;Frankfurt;Lin Road43;41937;-336591318;Active;08.10.2025;OK;OK;OK;MATCH;OK;0;2025-10;ServiceNow;0;0;OK
PROP00383;Scott Mountains 218, Perth;Australia;Perth;Perth;Scott Mountains 218;58462;-143137856;Active;31.10.2023;OK;OK;OK;MATCH;OK;0;2023-10;Planon;0;0;OK
PROP00384;Los AngelesHogan Ramp170, USA;USA;Los Angeles;Los Angeles;Los AngelesHogan Ramp170;7863;-833911766;Inactive;04.02.2025;OK;OK;OK;MATCH;OK;0;2025-02;SAP;0;0;OK
PROP00385;France, Toulouse;France;Toulouse;Toulouse;Toulouse;61022;-608530091;Inactive;09.06.2023;OK;OK;OK;MATCH;OK;0;2023-06;Salesforce;0;0;OK
PROP00386;Johnson Land1, Marseille, France;France;Marseille;Marseille;Johnson Land1;38128;-983547160;Active;06.03.2023;OK;OK;OK;MATCH;OK;0;2023-03;Planon;0;0;OK
PROP00387;Japan, Tokyo;Japan;Tokyo;Tokyo;Tokyo;12336;-297647489;Inactive;28.04.2023;OK;OK;OK;MATCH;OK;0;2023-04;Planon;0;0;OK
PROP00388;Ford Plaza 288, Seville;Spain;Seville;Seville;Ford Plaza 288;97352;-277401380;Active;27.08.2023;OK;OK;OK;MATCH;OK;0;2023-08;MDG;0;0;OK
PROP00389;Shannon Valleys220, Berlin, Germany;Germany;Berlin;Berlin;Shannon Valleys220;75429;-703225029;Inactive;01.08.2024;OK;OK;OK;MATCH;OK;0;2024-08;MDG;0;0;OK
PROP00390;MelbourneMarc Mountains153, Australia;Australia;Melbourne;Melbourne;MelbourneMarc Mountains153;66216;-174104692;Inactive;11.05.2024;OK;OK;OK;MATCH;OK;0;2024-05;SAP;0;0;OK
PROP00391;GermanyHamburg, Germany;Germany;Hamburg;Hamburg;Germany;14067;-537543082;Active;25.07.2025;OK;OK;OK;MATCH;OK;0;2025-07;Salesforce;0;0;OK
PROP00392;JapanKyoto, Japan;Japan;Kyoto;Kyoto;Japan;66633;-525166118;Active;12.11.2023;OK;OK;OK;MATCH;OK;0;2023-11;Salesforce;0;0;OK
PROP00393;ItalyNaplesBenjamin Station30;Italy;Naples;Naples;ItalyNaplesBenjamin Station30;57878;-719967318;Inactive;18.07.2024;OK;OK;OK;MATCH;OK;0;2024-07;Salesforce;0;0;OK
PROP00394;Warren Ridge 49, Ottawa;Canada;Ottawa;Ottawa;Warren Ridge 49;21308;-754159401;Inactive;27.03.2024;OK;OK;OK;MATCH;OK;0;2024-03;Salesforce;0;0;OK
PROP00395;ChicagoWatson Haven5, USA;USA;Chicago;Chicago;ChicagoWatson Haven5;51280;-813612173;Active;19.07.2023;OK;OK;OK;MATCH;OK;0;2023-07;ServiceNow;0;0;OK
PROP00396;SpainValencia, Spain;Spain;Valencia;Valencia;Spain;78867;-873956567;Active;03.07.2025;OK;OK;OK;MATCH;OK;0;2025-07;SAP;0;0;OK
PROP00397;Japan, Sapporo;Japan;Sapporo;Sapporo;Sapporo;44364;-385284106;Active;06.03.2024;OK;OK;OK;MATCH;OK;0;2024-03;SAP;0;0;OK
PROP00398;Sydney, Mark Point 13, Australia;Australia;Sydney;Sydney;Mark Point 13;89417;-975556109;Active;10.10.2024;OK;OK;OK;MATCH;OK;0;2024-10;ServiceNow;0;0;OK
PROP00399;Spain, Barcelona;Spain;Barcelona;Barcelona;Barcelona;86558;-414993592;Active;18.01.2025;OK;OK;OK;MATCH;OK;0;2025-01;Planon;0;0;OK
PROP00400;Mathew Prairie281, London, UK;UK;London;London;Mathew Prairie281;87481;-494448300;Inactive;29.04.2023;OK;OK;OK;MATCH;OK;0;2023-04;Salesforce;0;0;OK
PROP00401;AustraliaPerth, Australia;Australia;Perth;Perth;Australia;86491;-432118219;Inactive;12.08.2024;OK;OK;OK;MATCH;OK;0;2024-08;MDG;0;0;OK
PROP00402;OsakaAnderson Station280, Japan;Japan;Osaka;Osaka;OsakaAnderson Station280;11605;-537504271;Active;25.09.2023;OK;OK;OK;MATCH;OK;0;2023-09;Salesforce;0;0;OK
PROP00403;GermanyBerlin;Germany;Berlin;Berlin;;43555;-857181706;Inactive;14.11.2025;MISSING;OK;OK;MATCH;ERROR;1;2025-11;SAP;1;1;MissingStreet
PROP00404;Elizabeth Village 28, Italy, Florence;Italy;Florence;Florence;Elizabeth Village 28;97333;-283167020;Inactive;08.01.2024;OK;OK;OK;MATCH;OK;0;2024-01;ServiceNow;0;0;OK
PROP00405;CanadaOttawa, Canada;Canada;Ottawa;Ottawa;Canada;67149;-786311478;Active;17.11.2025;OK;OK;OK;MATCH;OK;0;2025-11;SAP;0;0;OK
PROP00406;Smith Inlet 217, UK, Liverpool;UK;Liverpool;Liverpool;Smith Inlet 217;24128;-788345310;Active;17.08.2025;OK;OK;OK;MATCH;OK;0;2025-08;ServiceNow;0;0;OK
PROP00407;Adelaide, Matthew Trafficway 99, Australia;Australia;Adelaide;Adelaide;Matthew Trafficway 99;64237;-955163523;Active;13.08.2025;OK;OK;OK;MATCH;OK;0;2025-08;ServiceNow;0;0;OK
PROP00408;AustraliaAdelaideJeremy Dam14;Australia;Adelaide;Adelaide;AustraliaAdelaideJeremy Dam14;20809;-842825269;Inactive;04.06.2024;OK;OK;OK;MATCH;OK;0;2024-06;MDG;0;0;OK
PROP00409;Kenneth Turnpike126, Florence, Italy;Italy;Florence;Florence;Kenneth Turnpike126;13757;-132112529;Active;22.02.2024;OK;OK;OK;MATCH;OK;0;2024-02;SAP;0;0;OK
PROP00410;GermanyFrankfurtEbony Wells233;Germany;Frankfurt;Frankfurt;GermanyFrankfurtEbony Wells233;81507;-444068666;Inactive;26.08.2023;OK;OK;OK;MATCH;OK;0;2023-08;Salesforce;0;0;OK
PROP00411;Brisbane, Carla Drives 6, Australia;Australia;Brisbane;Brisbane;Carla Drives 6;21767;-593541522;Inactive;17.06.2025;OK;OK;OK;MATCH;OK;0;2025-06;Planon;0;0;OK
PROP00412;Marie Trail289, Manchester, UK;UK;Manchester;Manchester;Marie Trail289;82386;-336117829;Active;16.11.2023;OK;OK;OK;MATCH;OK;0;2023-11;ServiceNow;0;0;OK
PROP00413;Jennifer Cape130, Naples, Italy;Italy;Naples;Naples;Jennifer Cape130;54353;-241858573;Inactive;29.10.2025;OK;OK;OK;MATCH;OK;0;2025-10;Salesforce;0;0;OK
PROP00414;UKBirminghamRhodes Freeway23;UK;Birmingham;Birmingham;UKBirminghamRhodes Freeway23;58723;-617860426;Active;11.05.2023;OK;OK;OK;MATCH;OK;0;2023-05;Planon;0;0;OK
PROP00415;Goodwin Tunnel 111, Perth;Australia;Perth;Perth;Goodwin Tunnel 111;59342;-403224843;Inactive;13.03.2025;OK;OK;OK;MATCH;OK;0;2025-03;Salesforce;0;0;OK
PROP00416;Los Angeles, Amanda Inlet 240, USA;USA;Los Angeles;Los Angeles;Amanda Inlet 240;61975;-886810812;Inactive;15.12.2022;OK;OK;OK;MATCH;OK;0;2022-12;SAP;0;0;OK
